Time,Learning rate,Train loss,Validation loss,MAE_energy_U0
9.288557529449463,0.01,11.868571901321411,8.246217346191406,2.2906767578125
16.080296516418457,0.01,8.571411514282227,7.24695053100586,2.148546875
20.896419525146484,0.01,7.278699970245361,6.349778938293457,2.0102578125
25.728081464767456,0.01,5.027602338790894,2.6373910903930664,1.3012138671875
30.538969039916992,0.01,2.532517731189728,1.6288722276687622,1.019431640625
35.36341309547424,0.01,1.2982701420783997,0.9210806608200073,0.760673828125
40.15818119049072,0.01,0.9201253294944763,0.6515401482582093,0.6251220703125
44.9789559841156,0.01,0.6331291139125824,0.536328125,0.5531376953125
49.80812692642212,0.01,0.5140999764204025,0.489326024055481,0.5399609375
54.61149334907532,0.01,0.43722466230392454,0.3990206480026245,0.4899169921875
59.38112282752991,0.01,0.36827115416526796,0.28588224947452545,0.40001953125
64.19823789596558,0.01,0.3178215235471725,0.3499626159667969,0.4425078125
68.96325254440308,0.01,0.30594703257083894,0.34643755555152894,0.4332890625
73.74289059638977,0.01,0.27826265841722486,0.30444995760917665,0.3995068359375
78.54178977012634,0.01,0.28689195215702057,0.36264038681983946,0.472517578125
83.40250396728516,0.01,0.3669899865984917,0.43443642258644105,0.5437333984375
88.256178855896,0.01,0.25687828809022906,0.3065350651741028,0.441134765625
93.10564398765564,0.008,0.24589524269104004,0.21547462940216064,0.3497255859375
98.23945212364197,0.008,0.20536145716905593,0.24068933427333833,0.3718037109375
103.07296061515808,0.008,0.20090998709201813,0.29696519374847413,0.444341796875
107.88192319869995,0.008,0.1992675743997097,0.19733190834522246,0.3389013671875
112.72825503349304,0.008,0.18559392914175987,0.15927478969097136,0.2888583984375
117.54213070869446,0.008,0.16520956307649612,0.17788420915603637,0.321279296875
122.3576512336731,0.008,0.1860043652355671,0.141415037214756,0.2706435546875
127.18430995941162,0.008,0.15084969252347946,0.147300061583519,0.27827734375
131.9474287033081,0.008,0.14103606417775155,0.17122602164745332,0.31388671875
136.7157073020935,0.008,0.1598915494978428,0.18011197745800017,0.327484375
141.52412462234497,0.008,0.2299006015062332,0.1890038877725601,0.320224609375
146.4538230895996,0.008,0.35321146696805955,0.2166527807712555,0.356615234375
151.27072834968567,0.008,0.2887162804603577,0.1665925681591034,0.3087197265625
156.08116221427917,0.0064,0.1914941892027855,0.1311801329255104,0.2539306640625
160.90019297599792,0.0064,0.12487612217664719,0.11862573325634003,0.2446044921875
165.77738404273987,0.0064,0.10419948473572731,0.11708140671253205,0.248568359375
170.5517921447754,0.0064,0.11005407944321632,0.1126362681388855,0.243345703125
175.40479803085327,0.0064,0.0957200363278389,0.12418280094861985,0.2571015625
180.19046449661255,0.0064,0.11161595433950425,0.14159258604049682,0.2814794921875
