Time,Learning rate,Train loss,Validation loss,MAE_energy_U0
8.875627994537354,0.01,20.731251668930053,5.3830889701843265,1.8882890625
14.562788963317871,0.01,4.629514122009278,2.922525930404663,1.3912548828125
20.24466609954834,0.01,2.2758934020996096,2.0022349834442137,1.1842490234375
25.988083839416504,0.01,1.6458072423934937,1.1584359407424927,0.88690234375
31.639698266983032,0.01,1.089426726102829,0.9158058762550354,0.7625654296875
37.224610328674316,0.01,1.011493945121765,0.988031554222107,0.792650390625
42.84388184547424,0.01,0.9614843130111694,0.6128538489341736,0.62941796875
48.511293172836304,0.01,0.6341336578130722,0.5550340175628662,0.6044775390625
54.161773920059204,0.01,0.552822059392929,0.528371250629425,0.5739853515625
59.79956889152527,0.01,0.4898068308830261,0.5278750717639923,0.5622568359375
65.34636306762695,0.01,0.3788234323263168,0.4021513521671295,0.4931279296875
70.86992907524109,0.01,0.3360192492604256,0.423974883556366,0.5228408203125
76.47348356246948,0.01,0.3558200687170029,0.4272793233394623,0.5180888671875
82.06622171401978,0.01,0.297997385263443,0.31409211456775665,0.4186484375
87.67814254760742,0.01,0.26629153490066526,0.3096413016319275,0.4588369140625
93.33368444442749,0.01,0.349020853638649,0.6266909599304199,0.679787109375
98.91106867790222,0.01,0.4452169567346573,0.347193443775177,0.4601708984375
104.9340980052948,0.01,0.3939297616481781,0.24295786619186402,0.365423828125
113.60095024108887,0.01,0.24867338091135024,0.3051294207572937,0.4456884765625
120.2521665096283,0.01,0.23100285977125168,0.1957099050283432,0.321505859375
128.02631521224976,0.01,0.17221386283636092,0.1861836075782776,0.3239580078125
134.13779282569885,0.01,0.18293352201581,0.2203318476676941,0.35519921875
140.04853200912476,0.01,0.19475700259208678,0.20937427878379822,0.3649619140625
147.7268581390381,0.01,0.14656171202659607,0.1998574674129486,0.32737890625
154.96551179885864,0.01,0.16639930978417397,0.13657907545566558,0.2784921875
161.5738079547882,0.01,0.13691777139902114,0.23356298804283143,0.3697099609375
167.40842008590698,0.01,0.15098045766353607,0.16088739335536956,0.319193359375
173.0900058746338,0.01,0.14289130344986917,0.12899054139852523,0.267177734375
178.78684496879578,0.01,0.11499186828732491,0.13831990510225295,0.279966796875
184.40227794647217,0.01,0.11140716299414635,0.1297437533736229,0.2733037109375
190.0895073413849,0.01,0.12146342992782592,0.11409900039434433,0.2523955078125
195.74796962738037,0.01,0.09937791973352432,0.14518382400274277,0.300986328125
201.39822101593018,0.01,0.11447699069976806,0.14815522283315657,0.296359375
207.0356466770172,0.01,0.11328184008598327,0.12482706755399704,0.2721044921875
212.76928782463074,0.01,0.10725478306412697,0.1338488519191742,0.278212890625
219.37530374526978,0.01,0.0891755387187004,0.13933425694704055,0.2798662109375
225.0950469970703,0.01,0.08977263532578945,0.13036212027072908,0.281861328125
230.81639647483826,0.008,0.08353104814887047,0.08985627964138984,0.2229111328125
236.41555070877075,0.008,0.0778515625745058,0.08760608732700348,0.2207275390625
242.295401096344,0.008,0.06898228973150253,0.08588468432426452,0.2216259765625
248.01848888397217,0.008,0.07767177224159241,0.08107108697295189,0.2136064453125
253.74348640441895,0.008,0.07209137864410878,0.07755726128816605,0.2055966796875
259.47096371650696,0.008,0.06881246641278267,0.08098099008202553,0.2164599609375
265.1036355495453,0.008,0.07942337542772293,0.10960713773965836,0.269341796875
271.18925189971924,0.008,0.08963396921753883,0.11957803964614869,0.28011328125
277.06596755981445,0.008,0.09211006686091423,0.09046434313058853,0.231123046875
282.7756824493408,0.008,0.0833078932017088,0.09201466143131257,0.2188408203125
288.4012532234192,0.008,0.06700228527188301,0.08248320817947388,0.2211923828125
295.1572358608246,0.0064,0.06132891960442066,0.09053746834397317,0.2206669921875
301.1760485172272,0.0064,0.07251543439924717,0.08770225048065186,0.2219814453125
307.01186323165894,0.0064,0.06894214674830437,0.07877960801124573,0.2131767578125
313.79850816726685,0.0064,0.06218688897788525,0.07441707625985146,0.20057421875
319.7633593082428,0.0064,0.055662675946950915,0.07025232911109924,0.1935517578125
325.4972550868988,0.0064,0.054399315267801285,0.07800039798021316,0.215583984375
331.09746980667114,0.0064,0.05309679508209229,0.06722017303109169,0.19085546875
336.70292353630066,0.0064,0.060683810710906984,0.11724200546741485,0.272892578125
342.3759105205536,0.0064,0.10053544342517853,0.07321553975343705,0.197599609375
347.8681173324585,0.0064,0.07355273626744747,0.08077868819236755,0.2114169921875
