Time,Learning rate,Train loss,Validation loss,MAE_energy_U0
8.011848211288452,0.01,11.315030479431153,5.401804351806641,1.8440576171875
12.262853384017944,0.01,3.8555455803871155,2.682798910140991,1.3192216796875
16.457876920700073,0.01,1.9151867628097534,1.3291296005249023,0.907306640625
20.697191953659058,0.01,1.068173211812973,0.7138523101806641,0.6732587890625
24.974435806274414,0.01,0.7342611670494079,0.5290665924549103,0.5706875
29.292129039764404,0.01,0.46885877251625063,0.3858722746372223,0.472359375
33.61256694793701,0.01,0.3500176131725311,0.3110750436782837,0.4276806640625
37.83970022201538,0.01,0.3638648375868797,0.4912668228149414,0.5876748046875
42.02275991439819,0.01,0.4359436362981796,0.43527427315711975,0.534083984375
46.19927430152893,0.01,0.3999642953276634,0.3347711324691772,0.42931640625
50.44571352005005,0.01,0.3517087385058403,0.24988646507263185,0.3630673828125
54.61623525619507,0.01,0.18228308111429214,0.19744142293930053,0.3324169921875
58.798959255218506,0.01,0.21504417955875396,0.3353284955024719,0.47895703125
63.01060199737549,0.01,0.2060049742460251,0.1572786584496498,0.2878828125
67.17198896408081,0.01,0.1793762758374214,0.269989550113678,0.403998046875
71.39649820327759,0.01,0.19024648815393447,0.3694918155670166,0.4970322265625
75.6059308052063,0.01,0.2243256613612175,0.2594222754240036,0.4034560546875
79.79685115814209,0.01,0.26014557033777236,0.1497042492032051,0.2867216796875
84.01345038414001,0.01,0.18320174142718315,0.17181766629219056,0.299587890625
88.24657416343689,0.01,0.2058486446738243,0.20198883712291718,0.341916015625
92.45684218406677,0.01,0.17149664759635924,0.1696933850646019,0.318265625
96.64872145652771,0.01,0.1327144242823124,0.12402487099170685,0.2588876953125
100.87726950645447,0.01,0.12474525049328804,0.13309402167797088,0.2740703125
105.03950142860413,0.01,0.1409684680402279,0.22496565878391267,0.3800517578125
109.26687288284302,0.01,0.14908091723918915,0.1616937056183815,0.313056640625
113.51578617095947,0.01,0.12185568362474442,0.13127103596925735,0.268263671875
117.76093053817749,0.01,0.13266593217849731,0.20636909306049347,0.36884375
121.91933107376099,0.01,0.11961712911725045,0.12769695967435837,0.269630859375
126.21944212913513,0.008,0.11088385730981827,0.11196686327457428,0.245763671875
130.49204349517822,0.008,0.11421059742569924,0.127498622238636,0.2650361328125
134.8559045791626,0.008,0.09629266783595085,0.11578454971313476,0.2475244140625
139.46926188468933,0.008,0.10862247422337531,0.10735036581754684,0.2430322265625
143.9054560661316,0.008,0.09854716807603836,0.14637401103973388,0.2884267578125
148.2199902534485,0.008,0.1314306564629078,0.16256729364395142,0.32281640625
152.77225589752197,0.008,0.10631147250533104,0.11895918995141982,0.2583271484375
157.13675332069397,0.008,0.09648569077253341,0.10746174603700638,0.230275390625
161.7269675731659,0.008,0.10479608327150344,0.16376134157180786,0.312501953125
166.30778980255127,0.008,0.1000326432287693,0.11130295097827911,0.2499951171875
170.47019004821777,0.0064,0.0934921633452177,0.1232016071677208,0.263609375
174.66607332229614,0.0064,0.11859809309244156,0.1036613181233406,0.2280595703125
178.95049858093262,0.0064,0.09226323701441289,0.14071481674909592,0.2960849609375
183.09535336494446,0.0064,0.0900681521743536,0.1219299539923668,0.2729033203125
187.2914183139801,0.0064,0.0834595374763012,0.09238258451223373,0.2233779296875
191.5073688030243,0.0064,0.09115147255361081,0.10381782948970794,0.2387392578125
196.09605073928833,0.0064,0.07776165194809437,0.09022994861006736,0.2183828125
200.5157949924469,0.0064,0.09092901833355427,0.09519175887107849,0.2159462890625
204.92190790176392,0.0064,0.07195878401398659,0.08858028873801231,0.21072265625
209.1051390171051,0.0064,0.06745252497494221,0.09258596897125244,0.226330078125
213.34057760238647,0.0064,0.09140615537762642,0.14778586626052856,0.3121884765625
217.67345142364502,0.0064,0.1375089131295681,0.257871213555336,0.44180859375
221.88926482200623,0.0064,0.18335286229848863,0.09926178455352783,0.23125390625
226.13805079460144,0.0064,0.10622049570083618,0.11245248317718506,0.2568935546875
230.3058774471283,0.0064,0.08741078674793243,0.10098418593406677,0.22365234375
234.63992071151733,0.00512,0.06619594991207123,0.08389894887804986,0.2080205078125
238.83503937721252,0.00512,0.06871231310069562,0.09933804348111153,0.2281279296875
243.0947847366333,0.00512,0.07277283482253552,0.1216034397482872,0.27813671875
247.29551243782043,0.00512,0.07026373483240604,0.10059272646903991,0.2291435546875
252.21579813957214,0.00512,0.06520502492785454,0.08417821675539017,0.2045537109375
259.8984920978546,0.00512,0.06299523524940014,0.10774145126342774,0.244033203125
265.59121537208557,0.00512,0.07441278584301472,0.08188549131155014,0.205953125
270.33050990104675,0.00512,0.06134858690202236,0.07839786484837533,0.2012607421875
276.41462683677673,0.00512,0.062276477366685866,0.09862101078033447,0.2212998046875
280.9802508354187,0.00512,0.06416792422533035,0.08143968358635903,0.202525390625
285.51331424713135,0.00512,0.05466967523097992,0.0748906560242176,0.1951435546875
290.0309293270111,0.00512,0.05522685870528221,0.07550409734249115,0.19680859375
294.566344499588,0.00512,0.0508343430235982,0.07403350844979287,0.1956689453125
299.69753646850586,0.00512,0.05174501128494739,0.07659825459122657,0.2042431640625
305.2456202507019,0.00512,0.06263970173895358,0.08088841140270234,0.2048916015625
310.0686683654785,0.00512,0.07741450853645801,0.07830827385187149,0.2040263671875
314.9877882003784,0.00512,0.05788952521979809,0.0969695806503296,0.22883203125
319.3431327342987,0.00512,0.06471704803407193,0.0840941235423088,0.2052568359375
323.69278216362,0.00512,0.0552416767925024,0.10058013498783111,0.225982421875
328.2334089279175,0.004096000000000001,0.05686633847653866,0.09047347456216812,0.23019921875
332.7242453098297,0.004096000000000001,0.057626460865139964,0.09123711287975311,0.2257314453125
337.13373851776123,0.004096000000000001,0.05127047412097454,0.08423825949430466,0.2099619140625
341.4793281555176,0.004096000000000001,0.05670247599482536,0.09273291751742363,0.22244921875
346.0921137332916,0.004096000000000001,0.05111280418932438,0.06834202408790588,0.18414453125
350.4037883281708,0.004096000000000001,0.04221537224948406,0.07159126698970794,0.1868798828125
354.9240982532501,0.004096000000000001,0.0408632792532444,0.06929198428988456,0.1845546875
